SEARCH_ORIGIN_CITY,SEARCH_DESTINATION_CITY,MONTH,WINDOW
AJR,ALC,9,52.5
AJR,ALC,10,3.0
AJR,ALC,11,41.0
AJR,ALC,12,28.0
AJR,CDT,1,45.12
AJR,CDT,4,64.67
AJR,CDT,6,90.0
AJR,CDT,7,58.11
AJR,CDT,8,54.0
AJR,CDT,12,107.0
AJR,VLC,1,41.73
AJR,VLC,2,32.44
AJR,VLC,3,53.03
AJR,VLC,4,80.39
AJR,VLC,5,67.32
AJR,VLC,6,63.61
AJR,VLC,7,81.3
AJR,VLC,8,107.5
AJR,VLC,9,100.08
AJR,VLC,10,205.0
AJR,VLC,11,126.86
AJR,VLC,12,150.41
AKA,ALC,5,5.0
AKA,ALC,6,159.0
AKA,ALC,7,175.33
AKA,ALC,12,64.0
AKA,CDT,12,64.0
AKA,VLC,1,16.0
AKA,VLC,2,44.0
AKA,VLC,4,100.0
AKA,VLC,6,166.0
AKA,VLC,7,101.0
AKA,VLC,12,64.0
AKB,VLC,1,137.0
AKI,ALC,1,90.0
AKI,VLC,4,78.33
AKI,VLC,5,31.0
AKK,ALC,1,191.0
AKN,ALC,1,137.0
AKN,ALC,2,73.25
AKN,ALC,3,63.33
AKN,ALC,4,5.0
AKN,ALC,5,32.83
AKN,ALC,6,97.38
AKN,ALC,7,78.0
AKN,ALC,8,2.0
AKN,ALC,10,83.0
AKN,CDT,4,68.0
AKN,CDT,6,72.0
AKN,CDT,7,64.93
AKN,VLC,2,3.0
AKN,VLC,3,52.0
AKN,VLC,4,71.67
AKN,VLC,5,61.81
AKN,VLC,6,70.96
AKN,VLC,7,89.47
AKN,VLC,8,79.43
AKN,VLC,10,61.0
AKU,ALC,1,1.0
AKU,ALC,2,1.0
AKU,ALC,3,21.0
AKU,ALC,6,131.55
AKU,CDT,4,64.67
AKU,CDT,6,90.0
AKU,CDT,7,67.6
AKU,VLC,2,44.0
AKU,VLC,4,86.4
AKU,VLC,5,72.68
AKU,VLC,6,61.51
AKU,VLC,7,73.27
AKU,VLC,8,67.31
ALB,ALC,1,52.76
ALB,ALC,2,50.95
ALB,ALC,3,44.74
ALB,ALC,4,75.2
ALB,ALC,5,30.38
ALB,ALC,6,35.02
ALB,ALC,7,76.84
ALB,ALC,8,51.32
ALB,ALC,9,66.18
ALB,ALC,10,66.92
ALB,ALC,11,50.97
ALB,ALC,12,41.46
ALB,CDT,1,88.5
ALB,CDT,2,87.2
ALB,CDT,3,55.94
ALB,CDT,4,65.25
ALB,CDT,5,78.85
ALB,CDT,6,41.0
ALB,CDT,7,82.5
ALB,CDT,8,96.0
ALB,CDT,10,59.8
ALB,CDT,12,31.0
ALB,VLC,1,71.68
ALB,VLC,2,77.93
ALB,VLC,3,72.03
ALB,VLC,4,71.48
ALB,VLC,5,53.81
ALB,VLC,6,47.92
ALB,VLC,7,83.58
ALB,VLC,8,61.63
ALB,VLC,9,69.29
ALB,VLC,10,61.39
ALB,VLC,11,89.23
ALB,VLC,12,80.74
ALC,ALC,1,83.61
ALC,ALC,2,77.73
ALC,ALC,3,74.86
ALC,ALC,4,64.65
ALC,ALC,5,67.39
ALC,ALC,6,78.76
ALC,ALC,7,64.59
ALC,ALC,8,70.98
ALC,ALC,9,58.39
ALC,ALC,10,50.3
ALC,ALC,11,77.57
ALC,ALC,12,46.83
ALC,CDT,1,40.91
ALC,CDT,2,38.01
ALC,CDT,3,34.55
ALC,CDT,4,32.01
ALC,CDT,5,41.44
ALC,CDT,6,35.66
ALC,CDT,7,24.63
ALC,CDT,8,19.81
ALC,CDT,9,29.63
ALC,CDT,10,36.96
ALC,CDT,11,29.98
ALC,CDT,12,27.66
ALC,VLC,1,48.29
ALC,VLC,2,49.57
ALC,VLC,3,46.21
ALC,VLC,4,44.55
ALC,VLC,5,45.49
ALC,VLC,6,39.97
ALC,VLC,7,35.65
ALC,VLC,8,37.29
ALC,VLC,9,40.25
ALC,VLC,10,36.92
ALC,VLC,11,38.86
ALC,VLC,12,40.16
ALF,ALC,1,78.85
ALF,ALC,2,82.02
ALF,ALC,3,73.66
ALF,ALC,4,58.45
ALF,ALC,5,71.4
ALF,ALC,6,45.16
ALF,ALC,7,45.62
ALF,ALC,8,48.33
ALF,ALC,9,53.56
ALF,ALC,10,37.38
ALF,ALC,11,53.28
ALF,ALC,12,50.6
ALF,CDT,1,70.33
ALF,CDT,2,17.5
ALF,CDT,5,77.18
ALF,CDT,6,122.75
ALF,CDT,7,62.0
ALF,CDT,8,22.0
ALF,VLC,1,62.16
ALF,VLC,2,51.69
ALF,VLC,3,62.98
ALF,VLC,4,62.59
ALF,VLC,5,101.3
ALF,VLC,6,62.97
ALF,VLC,7,81.4
ALF,VLC,8,83.28
ALF,VLC,9,73.83
ALF,VLC,10,67.47
ALF,VLC,11,45.55
ALF,VLC,12,77.84
ALL,ALC,2,7.0
ALL,ALC,3,29.86
ALL,ALC,4,52.0
ALL,ALC,5,43.0
ALL,ALC,6,62.33
ALL,ALC,7,45.37
ALL,ALC,8,77.77
ALL,ALC,9,63.65
ALL,CDT,6,2.0
ALL,CDT,7,44.5
ALL,CDT,8,10.0
ALL,VLC,1,116.0
ALL,VLC,3,33.8
ALL,VLC,4,68.0
ALL,VLC,5,1.4
ALL,VLC,6,37.66
ALL,VLC,7,45.86
ALL,VLC,8,23.71
ALL,VLC,9,54.57
ALL,VLC,11,45.0
ALO,ALC,2,73.25
ALO,ALC,3,152.4
ALO,ALC,4,29.89
ALO,ALC,5,43.0
ALO,ALC,6,45.3
ALO,ALC,7,46.4
ALO,ALC,8,31.84
ALO,ALC,9,44.8
ALO,ALC,10,46.6
ALO,ALC,11,37.0
ALO,ALC,12,22.25
ALO,CDT,5,196.0
ALO,CDT,6,61.5
ALO,CDT,7,111.25
ALO,CDT,9,297.0
ALO,VLC,1,37.0
ALO,VLC,2,33.4
ALO,VLC,3,133.83
ALO,VLC,4,92.81
ALO,VLC,5,99.98
ALO,VLC,6,58.24
ALO,VLC,7,59.38
ALO,VLC,8,42.12
ALO,VLC,9,123.67
ALO,VLC,10,37.0
ALO,VLC,11,80.12
ALS,ALC,1,43.75
ALS,ALC,6,231.67
ALS,ALC,7,21.67
ALS,CDT,4,53.0
ALS,CDT,6,90.0
ALS,CDT,7,89.46
ALS,CDT,9,165.0
ALS,CDT,10,114.17
ALS,VLC,4,160.6
ALS,VLC,5,89.94
ALS,VLC,6,93.91
ALS,VLC,7,97.19
ALS,VLC,8,92.92
ALS,VLC,9,165.0
ALS,VLC,10,114.89
ALS,VLC,11,61.0
ALW,ALC,3,8.0
ALW,ALC,4,67.5
ALW,ALC,5,55.0
ALW,ALC,6,287.25
ALW,ALC,7,262.5
ALW,ALC,8,28.6
ALW,ALC,9,29.12
ALW,ALC,10,7.0
ALW,ALC,11,31.0
ALW,ALC,12,34.75
ALW,CDT,4,92.0
ALW,CDT,6,272.0
ALW,CDT,7,100.11
ALW,CDT,11,38.0
ALW,VLC,1,152.0
ALW,VLC,3,20.0
ALW,VLC,4,151.07
ALW,VLC,5,69.32
ALW,VLC,6,95.53
ALW,VLC,7,60.27
ALW,VLC,8,39.9
ALW,VLC,9,79.45
ALW,VLC,11,205.0
ALW,VLC,12,50.0
ALZ,ALC,5,31.0
ALZ,ALC,6,4.0
AMA,ALC,1,52.31
AMA,ALC,2,92.05
AMA,ALC,3,86.38
AMA,ALC,4,28.35
AMA,ALC,5,100.27
AMA,ALC,6,117.08
AMA,ALC,7,58.46
AMA,ALC,8,36.97
AMA,ALC,9,46.92
AMA,ALC,10,80.47
AMA,ALC,11,7.0
AMA,ALC,12,63.64
AMA,CDT,2,255.0
AMA,CDT,4,8.33
AMA,CDT,5,37.0
AMA,CDT,6,35.0
AMA,CDT,7,60.8
AMA,VLC,1,125.17
AMA,VLC,2,95.18
AMA,VLC,3,113.7
AMA,VLC,4,117.8
AMA,VLC,5,91.25
AMA,VLC,6,85.16
AMA,VLC,7,58.38
AMA,VLC,8,96.53
AMA,VLC,9,57.9
AMA,VLC,10,41.19
AMA,VLC,11,32.23
AMA,VLC,12,85.5
AMS,ALC,1,76.51
AMS,ALC,2,67.88
AMS,ALC,3,63.86
AMS,ALC,4,57.29
AMS,ALC,5,57.3
AMS,ALC,6,52.74
AMS,ALC,7,47.85
AMS,ALC,8,54.44
AMS,ALC,9,59.97
AMS,ALC,10,62.1
AMS,ALC,11,66.42
AMS,ALC,12,65.38
AMS,CDT,1,78.23
AMS,CDT,2,60.35
AMS,CDT,3,60.59
AMS,CDT,4,55.21
AMS,CDT,5,55.99
AMS,CDT,6,48.49
AMS,CDT,7,42.87
AMS,CDT,8,51.49
AMS,CDT,9,50.32
AMS,CDT,10,50.18
AMS,CDT,11,57.85
AMS,CDT,12,61.12
AMS,VLC,1,70.49
AMS,VLC,2,65.94
AMS,VLC,3,63.42
AMS,VLC,4,60.35
AMS,VLC,5,60.08
AMS,VLC,6,55.87
AMS,VLC,7,53.68
AMS,VLC,8,58.82
AMS,VLC,9,61.1
AMS,VLC,10,60.76
AMS,VLC,11,63.71
AMS,VLC,12,65.07
ANC,ALC,1,96.52
ANC,ALC,2,67.6
ANC,ALC,3,73.54
ANC,ALC,4,79.2
ANC,ALC,5,55.76
ANC,ALC,6,40.57
ANC,ALC,7,49.23
ANC,ALC,8,43.64
ANC,ALC,9,77.1
ANC,ALC,10,80.65
ANC,ALC,11,111.07
ANC,ALC,12,34.59
ANC,CDT,1,118.25
ANC,CDT,2,37.0
ANC,CDT,3,36.51
ANC,CDT,4,107.12
ANC,CDT,5,40.5
ANC,CDT,6,102.58
ANC,CDT,7,130.5
ANC,CDT,8,220.67
ANC,CDT,9,37.0
ANC,VLC,1,136.82
ANC,VLC,2,113.43
ANC,VLC,3,97.03
ANC,VLC,4,109.35
ANC,VLC,5,71.07
ANC,VLC,6,69.78
ANC,VLC,7,59.06
ANC,VLC,8,90.77
ANC,VLC,9,97.16
ANC,VLC,10,136.51
ANC,VLC,11,129.59
ANC,VLC,12,100.7
ANE,ALC,1,76.33
ANE,ALC,2,66.03
ANE,ALC,3,50.24
ANE,ALC,4,61.4
ANE,ALC,5,56.09
ANE,ALC,6,45.25
ANE,ALC,7,60.66
ANE,ALC,8,21.12
ANE,ALC,9,54.98
ANE,ALC,10,77.62
ANE,ALC,11,71.41
ANE,ALC,12,85.6
ANE,CDT,2,105.45
ANE,CDT,3,150.0
ANE,CDT,4,115.0
ANE,CDT,7,18.33
ANE,CDT,9,14.0
ANE,CDT,10,1.0
ANE,CDT,11,3.0
ANE,CDT,12,24.0
ANE,VLC,1,79.7
ANE,VLC,2,57.81
ANE,VLC,3,66.65
ANE,VLC,4,56.0
ANE,VLC,5,64.92
ANE,VLC,6,38.12
ANE,VLC,7,48.96
ANE,VLC,8,38.05
ANE,VLC,9,41.57
ANE,VLC,10,65.78
ANE,VLC,11,52.0
ANE,VLC,12,66.22
ANG,ALC,2,7.0
ANG,ALC,3,37.0
ANG,ALC,5,25.25
ANG,ALC,8,90.0
ANG,VLC,2,6.0
ANG,VLC,3,54.0
ANG,VLC,4,76.33
ANG,VLC,5,43.86
ANG,VLC,6,29.0
ANG,VLC,7,9.0
ANG,VLC,10,159.0
ANI,ALC,7,26.0
ANI,ALC,8,2.0
ANI,CDT,4,66.5
ANI,CDT,6,165.67
ANI,CDT,7,85.33
ANI,VLC,4,86.5
ANI,VLC,5,66.77
ANI,VLC,6,64.95
ANI,VLC,7,75.85
ANI,VLC,8,71.62
ANP,ALC,4,46.73
ANP,ALC,5,235.33
ANP,ALC,6,15.0
ANP,ALC,9,139.5
ANP,CDT,2,158.0
ANP,CDT,4,171.82
ANP,CDT,5,206.0
ANP,CDT,6,173.5
ANP,CDT,7,65.0
ANP,CDT,8,11.0
ANP,CDT,9,45.33
ANP,VLC,1,142.0
ANP,VLC,2,57.57
ANP,VLC,3,62.17
ANP,VLC,4,162.42
ANP,VLC,5,192.6
ANP,VLC,6,86.33
ANP,VLC,7,65.0
ANP,VLC,8,11.0
ANP,VLC,9,37.6
ANP,VLC,10,76.0
ANP,VLC,12,48.8
ANR,ALC,1,82.15
ANR,ALC,2,71.15
ANR,ALC,3,61.3
ANR,ALC,4,59.55
ANR,ALC,5,60.47
ANR,ALC,6,51.68
ANR,ALC,7,47.75
ANR,ALC,8,54.17
ANR,ALC,9,61.86
ANR,ALC,10,64.46
ANR,ALC,11,84.98
ANR,ALC,12,68.72
ANR,CDT,1,74.51
ANR,CDT,2,60.23
ANR,CDT,3,58.98
ANR,CDT,4,55.47
ANR,CDT,5,57.31
ANR,CDT,6,46.92
ANR,CDT,7,40.99
ANR,CDT,8,52.48
ANR,CDT,9,50.71
ANR,CDT,10,52.1
ANR,CDT,11,63.5
ANR,CDT,12,59.74
ANR,VLC,1,77.57
ANR,VLC,2,62.73
ANR,VLC,3,60.35
ANR,VLC,4,56.52
ANR,VLC,5,57.61
ANR,VLC,6,50.23
ANR,VLC,7,45.93
ANR,VLC,8,52.5
ANR,VLC,9,52.69
ANR,VLC,10,55.37
ANR,VLC,11,66.83
ANR,VLC,12,68.86
ANV,ALC,4,5.0
ANX,ALC,1,100.16
ANX,ALC,2,82.92
ANX,ALC,3,101.51
ANX,ALC,4,69.08
ANX,ALC,5,48.98
ANX,ALC,6,31.5
ANX,ALC,7,27.95
ANX,ALC,8,15.56
ANX,ALC,9,38.75
ANX,ALC,10,68.39
ANX,ALC,11,131.0
ANX,ALC,12,52.22
ANX,CDT,1,72.0
ANX,CDT,3,8.0
ANX,CDT,4,56.0
ANX,CDT,5,90.33
ANX,CDT,6,52.67
ANX,CDT,7,125.0
ANX,CDT,10,81.0
ANX,VLC,1,54.32
ANX,VLC,2,63.42
ANX,VLC,3,62.91
ANX,VLC,4,83.1
ANX,VLC,5,70.82
ANX,VLC,6,57.56
ANX,VLC,7,102.28
ANX,VLC,8,101.33
ANX,VLC,9,85.58
ANX,VLC,10,49.89
ANX,VLC,11,75.38
ANX,VLC,12,74.5
ANY,ALC,1,79.62
ANY,ALC,2,53.5
ANY,ALC,3,77.61
ANY,ALC,4,75.16
ANY,ALC,5,42.28
ANY,ALC,6,81.58
ANY,ALC,7,68.71
ANY,ALC,8,56.67
ANY,ALC,9,57.14
ANY,ALC,10,79.86
ANY,ALC,11,6.0
ANY,ALC,12,74.83
ANY,CDT,4,32.67
ANY,CDT,6,61.0
ANY,VLC,1,70.0
ANY,VLC,2,5.0
ANY,VLC,3,68.17
ANY,VLC,4,46.88
ANY,VLC,5,49.57
ANY,VLC,6,70.0
ANY,VLC,7,60.8
ANY,VLC,8,36.33
ANY,VLC,9,84.6
ANY,VLC,11,37.0
ANY,VLC,12,27.4
AOC,ALC,1,25.54
AOC,ALC,2,77.25
AOC,ALC,3,182.5
AOC,ALC,4,50.87
AOC,ALC,5,63.0
AOC,ALC,7,6.5
AOC,ALC,8,65.2
AOC,ALC,9,55.0
AOC,VLC,1,8.0
AOC,VLC,4,66.33
AOC,VLC,6,7.0
AOG,ALC,2,14.0
AOG,ALC,5,31.0
AOG,ALC,7,37.0
AOG,ALC,12,69.0
AOG,CDT,4,66.5
AOG,CDT,6,90.0
AOG,CDT,7,69.88
AOG,CDT,12,69.0
AOG,VLC,3,10.0
AOG,VLC,4,84.5
AOG,VLC,5,74.02
AOG,VLC,6,61.09
AOG,VLC,7,74.06
AOG,VLC,8,65.51
AOG,VLC,12,69.0
AOI,ALC,1,67.2
AOI,ALC,2,61.52
AOI,ALC,3,49.67
AOI,ALC,4,55.11
AOI,ALC,5,59.45
AOI,ALC,6,43.89
AOI,ALC,7,32.92
AOI,ALC,8,37.76
AOI,ALC,9,35.04
AOI,ALC,10,37.28
AOI,ALC,11,32.13
AOI,ALC,12,41.74
AOI,CDT,1,62.25
AOI,CDT,2,71.78
AOI,CDT,3,57.69
AOI,CDT,4,58.06
AOI,CDT,5,90.58
AOI,CDT,6,43.81
AOI,CDT,7,47.63
AOI,CDT,8,32.98
AOI,CDT,9,54.26
AOI,CDT,10,31.57
AOI,CDT,11,32.94
AOI,CDT,12,36.85
AOI,VLC,1,64.75
AOI,VLC,2,59.52
AOI,VLC,3,55.42
AOI,VLC,4,51.35
AOI,VLC,5,53.86
AOI,VLC,6,47.67
AOI,VLC,7,42.18
AOI,VLC,8,47.23
AOI,VLC,9,47.29
AOI,VLC,10,37.36
AOI,VLC,11,43.64
AOI,VLC,12,52.1
AOO,ALC,3,91.0
AOO,ALC,4,39.33
AOO,ALC,6,47.09
AOO,ALC,7,44.62
AOO,ALC,8,30.54
AOO,ALC,9,31.0
AOO,CDT,6,24.0
AOO,CDT,7,74.33
AOO,VLC,3,31.0
AOO,VLC,4,102.67
AOO,VLC,5,77.19
AOO,VLC,6,71.58
AOO,VLC,7,92.2
AOO,VLC,8,65.56
AOS,ALC,7,7.0
AOT,ALC,5,2.0
AOT,ALC,6,35.29
AOT,ALC,7,77.5
AOT,ALC,8,63.0
AOT,ALC,9,67.43
AOT,CDT,2,1.0
AOT,CDT,3,3.0
AOT,VLC,1,20.0
AOT,VLC,2,8.0
AOT,VLC,3,19.0
AOT,VLC,5,19.86
AOT,VLC,6,45.35
AOT,VLC,7,57.76
AOT,VLC,8,28.84
AOT,VLC,9,41.11
AOT,VLC,11,47.0
APC,ALC,2,31.0
APC,ALC,3,10.0
APC,ALC,4,18.0
APC,ALC,5,48.75
APC,ALC,6,25.0
APC,ALC,7,9.0
APC,ALC,10,42.5
APC,CDT,10,72.25
APC,CDT,12,3.0
APC,VLC,1,180.0
APC,VLC,2,162.0
APC,VLC,3,159.0
APC,VLC,4,32.29
APC,VLC,5,43.0
APC,VLC,6,27.0
APC,VLC,7,99.0
APC,VLC,10,72.92
APC,VLC,12,89.67
APF,ALC,1,83.62
APF,ALC,2,59.82
APF,ALC,3,62.8
APF,ALC,4,56.84
APF,ALC,5,55.36
APF,ALC,6,54.37
APF,ALC,7,28.46
APF,ALC,8,27.28
APF,ALC,9,56.47
APF,ALC,10,50.56
APF,ALC,11,41.63
APF,ALC,12,54.33
APF,CDT,1,30.75
APF,CDT,2,113.2
APF,CDT,3,96.0
APF,CDT,4,79.88
APF,CDT,6,98.0
APF,CDT,7,64.09
APF,CDT,10,31.5
APF,VLC,1,81.95
APF,VLC,2,65.02
APF,VLC,3,68.01
APF,VLC,4,63.78
APF,VLC,5,55.21
APF,VLC,6,45.09
APF,VLC,7,49.58
APF,VLC,8,43.93
APF,VLC,9,41.79
APF,VLC,10,38.48
APF,VLC,11,48.73
APF,VLC,12,56.96
APN,ALC,1,56.5
APN,ALC,2,3.0
APN,ALC,4,140.0
APN,ALC,5,31.0
APN,ALC,6,84.67
APN,ALC,7,95.0
APN,ALC,8,31.0
APN,ALC,11,31.0
APN,CDT,4,62.0
APN,CDT,6,59.5
APN,CDT,7,71.75
APN,VLC,1,6.0
APN,VLC,4,111.8
APN,VLC,5,94.0
APN,VLC,6,71.91
APN,VLC,7,68.59
APN,VLC,8,58.43
APN,VLC,9,144.5
AQG,ALC,1,31.0
AQG,ALC,6,221.0
AQG,ALC,9,87.0
AQG,CDT,4,58.0
AQG,CDT,6,71.0
AQG,CDT,7,72.13
AQG,VLC,4,83.42
AQG,VLC,5,73.78
AQG,VLC,6,60.07
AQG,VLC,7,73.92
AQG,VLC,8,64.88
ARB,ALC,1,159.38
ARB,ALC,4,27.33
ARB,ALC,6,125.0
ARB,CDT,1,89.5
ARB,CDT,2,80.5
ARB,CDT,3,122.67
ARB,CDT,4,55.0
ARB,CDT,5,48.73
ARB,CDT,7,47.33
ARB,CDT,9,14.0
ARB,VLC,1,89.5
ARB,VLC,2,68.71
ARB,VLC,3,102.14
ARB,VLC,4,40.1
ARB,VLC,5,71.19
ARB,VLC,6,41.0
ARB,VLC,7,35.89
ARB,VLC,9,168.0
ARC,ALC,1,156.5
ARC,ALC,2,11.4
ARC,ALC,3,17.67
ARC,ALC,5,53.5
ARC,ALC,6,64.75
ARC,ALC,7,2.0
ARC,ALC,8,32.5
ARC,VLC,1,95.0
ARC,VLC,2,85.54
ARC,VLC,3,40.7
ARC,VLC,4,55.4
ARC,VLC,5,19.0
ARC,VLC,6,1.0
ARC,VLC,7,37.0
ARC,VLC,8,31.33
ARC,VLC,10,85.0
ARC,VLC,11,37.0
ARC,VLC,12,37.0
ART,ALC,1,29.23
ART,ALC,3,68.4
ART,ALC,4,8.0
ART,ALC,5,124.0
ART,ALC,6,157.33
ART,ALC,7,65.28
ART,ALC,8,31.0
ART,ALC,9,54.6
ART,ALC,12,31.46
ART,CDT,2,299.0
ART,CDT,4,136.5
ART,CDT,5,37.0
ART,CDT,6,77.0
ART,CDT,7,62.8
ART,CDT,8,69.0
ART,CDT,9,44.0
ART,CDT,10,21.0
ART,VLC,1,28.81
ART,VLC,2,102.79
ART,VLC,3,34.5
ART,VLC,4,103.41
ART,VLC,5,65.65
ART,VLC,6,58.78
ART,VLC,7,78.16
ART,VLC,8,65.35
ART,VLC,9,72.33
ART,VLC,10,21.0
ART,VLC,12,31.78
ASE,ALC,1,91.09
ASE,ALC,2,65.32
ASE,ALC,3,90.71
ASE,ALC,4,27.76
ASE,ALC,5,38.56
ASE,ALC,6,132.23
ASE,ALC,7,76.87
ASE,ALC,8,49.9
ASE,ALC,9,71.74
ASE,ALC,10,20.0
ASE,ALC,11,22.33
ASE,ALC,12,23.67
ASE,CDT,4,107.33
ASE,CDT,6,1.0
ASE,CDT,7,300.0
ASE,CDT,8,31.0
ASE,CDT,9,42.6
ASE,CDT,10,20.0
ASE,CDT,12,61.0
ASE,VLC,1,71.92
ASE,VLC,2,61.08
ASE,VLC,3,65.97
ASE,VLC,4,83.58
ASE,VLC,5,72.77
ASE,VLC,6,86.24
ASE,VLC,7,77.99
ASE,VLC,8,132.49
ASE,VLC,9,64.06
ASE,VLC,10,58.75
ASE,VLC,11,75.06
ASE,VLC,12,73.99
ASQ,ALC,2,64.0
ASQ,VLC,3,17.0
ASQ,VLC,4,52.0
ATK,ALC,9,1.5
ATK,VLC,5,31.0
ATL,ALC,1,77.15
ATL,ALC,2,65.75
ATL,ALC,3,67.53
ATL,ALC,4,60.24
ATL,ALC,5,54.81
ATL,ALC,6,66.61
ATL,ALC,7,85.58
ATL,ALC,8,68.92
ATL,ALC,9,62.96
ATL,ALC,10,65.25
ATL,ALC,11,66.11
ATL,ALC,12,65.76
ATL,CDT,1,82.88
ATL,CDT,2,69.5
ATL,CDT,3,62.12
ATL,CDT,4,66.44
ATL,CDT,5,89.34
ATL,CDT,6,76.53
ATL,CDT,7,98.84
ATL,CDT,8,78.22
ATL,CDT,9,75.63
ATL,CDT,10,38.95
ATL,CDT,11,40.56
ATL,CDT,12,83.17
ATL,VLC,1,90.37
ATL,VLC,2,81.83
ATL,VLC,3,76.27
ATL,VLC,4,81.22
ATL,VLC,5,79.08
ATL,VLC,6,88.57
ATL,VLC,7,92.04
ATL,VLC,8,84.08
ATL,VLC,9,81.0
ATL,VLC,10,89.98
ATL,VLC,11,87.79
ATL,VLC,12,93.6
ATT,CDT,1,37.0
ATT,VLC,1,37.0
ATT,VLC,5,35.0
ATW,ALC,1,17.89
ATW,ALC,2,5.45
ATW,ALC,3,9.06
ATW,ALC,4,3.49
ATW,ALC,5,21.0
ATW,ALC,6,29.45
ATW,ALC,7,62.21
ATW,ALC,8,28.42
ATW,ALC,9,63.2
ATW,ALC,10,38.19
ATW,ALC,11,44.76
ATW,ALC,12,4.79
ATW,CDT,4,59.0
ATW,CDT,5,140.0
ATW,CDT,6,113.83
ATW,CDT,7,157.83
ATW,CDT,8,61.0
ATW,VLC,1,35.66
ATW,VLC,2,30.95
ATW,VLC,3,15.52
ATW,VLC,4,53.79
ATW,VLC,5,30.8
ATW,VLC,6,44.73
ATW,VLC,7,72.15
ATW,VLC,8,70.32
ATW,VLC,9,51.42
ATW,VLC,10,87.52
ATW,VLC,11,76.33
ATW,VLC,12,17.23
ATY,ALC,1,166.5
ATY,ALC,3,225.0
ATY,ALC,4,142.0
ATY,ALC,5,16.0
ATY,ALC,6,72.83
ATY,ALC,8,14.0
ATY,ALC,10,65.0
ATY,ALC,11,79.5
ATY,CDT,4,62.0
ATY,CDT,6,205.67
ATY,CDT,7,65.0
ATY,VLC,2,17.0
ATY,VLC,4,126.11
ATY,VLC,5,81.7
ATY,VLC,6,70.05
ATY,VLC,7,95.99
ATY,VLC,8,69.4
AUG,ALC,1,113.56
AUG,ALC,2,62.68
AUG,ALC,3,56.1
AUG,ALC,4,73.29
AUG,ALC,5,62.26
AUG,ALC,6,37.25
AUG,ALC,7,68.0
AUG,ALC,8,36.1
AUG,ALC,9,53.0
AUG,ALC,10,125.25
AUG,ALC,11,223.0
AUG,ALC,12,88.77
AUG,CDT,6,80.5
AUG,CDT,7,82.0
AUG,CDT,12,277.0
AUG,VLC,1,100.75
AUG,VLC,2,179.44
AUG,VLC,3,41.5
AUG,VLC,4,64.41
AUG,VLC,5,57.53
AUG,VLC,6,62.47
AUG,VLC,7,43.25
AUG,VLC,8,32.22
AUG,VLC,9,136.0
AUG,VLC,10,34.86
AUG,VLC,11,30.25
AUG,VLC,12,99.25
AUK,ALC,1,31.0
AUK,ALC,5,5.0
AUK,VLC,4,6.0
AUK,VLC,5,192.0
AUK,VLC,8,269.0
AUM,ALC,1,139.8
AUM,ALC,2,32.67
AUM,ALC,3,92.73
AUM,ALC,4,2.0
AUM,ALC,5,77.36
AUM,ALC,6,45.0
AUM,ALC,9,187.0
AUM,ALC,11,78.5
AUM,ALC,12,201.0
AUM,CDT,7,17.83
AUM,CDT,9,206.0
AUM,VLC,1,89.84
AUM,VLC,2,63.86
AUM,VLC,3,66.0
AUM,VLC,4,67.13
AUM,VLC,5,112.94
AUM,VLC,6,120.61
AUM,VLC,7,90.86
AUM,VLC,8,87.02
AUM,VLC,9,99.12
AUM,VLC,10,56.5
AUM,VLC,11,43.31
AUM,VLC,12,120.62
AUN,ALC,1,127.67
AUN,ALC,3,10.0
AUN,ALC,6,53.5
AUN,ALC,7,25.0
AUN,ALC,10,74.0
AUN,ALC,11,127.0
AUN,ALC,12,181.33
AUN,CDT,4,126.0
AUN,CDT,5,94.53
AUN,CDT,10,72.25
AUN,CDT,12,3.0
AUN,VLC,1,144.0
AUN,VLC,2,41.0
AUN,VLC,3,120.0
AUN,VLC,4,69.2
AUN,VLC,5,95.45
AUN,VLC,6,109.0
AUN,VLC,7,48.0
AUN,VLC,9,27.0
AUN,VLC,10,72.4
AUN,VLC,12,3.0
AUR,ALC,1,22.27
AUR,ALC,2,48.83
AUR,ALC,3,30.77
AUR,ALC,4,35.31
AUR,ALC,5,53.0
AUR,ALC,6,61.48
AUR,ALC,7,56.32
AUR,ALC,8,13.22
AUR,ALC,9,26.03
AUR,ALC,10,155.33
AUR,ALC,11,10.2
AUR,ALC,12,64.0
AUR,CDT,1,1.14
AUR,CDT,2,0.38
AUR,CDT,3,9.81
AUR,CDT,4,35.75
AUR,CDT,5,58.5
AUR,CDT,6,30.0
AUR,CDT,7,70.0
AUR,CDT,8,17.0
AUR,CDT,9,8.25
AUR,CDT,11,26.64
AUR,VLC,1,65.24
AUR,VLC,2,73.59
AUR,VLC,3,51.45
AUR,VLC,4,54.48
AUR,VLC,5,55.64
AUR,VLC,6,58.76
AUR,VLC,7,74.61
AUR,VLC,8,32.91
AUR,VLC,9,49.08
AUR,VLC,10,78.69
AUR,VLC,11,72.24
AUR,VLC,12,58.62
AUS,ALC,1,96.85
AUS,ALC,2,80.91
AUS,ALC,3,65.73
AUS,ALC,4,69.95
AUS,ALC,5,63.08
AUS,ALC,6,58.35
AUS,ALC,7,76.61
AUS,ALC,8,80.11
AUS,ALC,9,77.89
AUS,ALC,10,103.13
AUS,ALC,11,155.97
AUS,ALC,12,109.91
